epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
641,4598.95,0.88036,1.90974,0.68874,1.04142,0.96738,0.91296,0.96552,0.79579,0.95665,0.88759,0.9452,0.62227,0.65377,1.22304,0.47992,0.86876,0.006832,0.006832,0.006832
642,4606.14,0.89232,1.94647,0.70266,1.05253,0.96051,0.90945,0.96535,0.80055,0.96349,0.88898,0.95052,0.62031,0.64652,1.22859,0.47726,0.86594,0.00682705,0.00682705,0.00682705
643,4613.3,0.88332,1.95175,0.68563,1.04301,0.95868,0.91919,0.96664,0.80316,0.94842,0.90603,0.94803,0.63009,0.63588,1.21712,0.46949,0.86358,0.0068221,0.0068221,0.0068221
644,4620.36,0.8599,1.90209,0.67755,1.03469,0.97283,0.91088,0.96582,0.80013,0.96072,0.89755,0.94769,0.62934,0.63529,1.20626,0.46831,0.86591,0.00681715,0.00681715,0.00681715
645,4627.48,0.86739,1.91355,0.68132,1.05141,0.96537,0.91262,0.96342,0.79514,0.9559,0.90238,0.94777,0.62414,0.64885,1.2072,0.47551,0.87378,0.0068122,0.0068122,0.0068122
646,4634.53,0.84857,1.86854,0.66957,1.03316,0.94612,0.92381,0.96449,0.79656,0.94869,0.89901,0.94547,0.616,0.64691,1.21117,0.47718,0.87376,0.00680725,0.00680725,0.00680725
647,4641.57,0.83578,1.85258,0.65506,1.03225,0.96878,0.9198,0.9683,0.80623,0.96071,0.90932,0.9495,0.62544,0.63742,1.2119,0.4664,0.86954,0.0068023,0.0068023,0.0068023
648,4648.63,0.85982,1.87375,0.67304,1.03316,0.96491,0.918,0.96755,0.80179,0.9531,0.90543,0.94962,0.62296,0.64408,1.22312,0.46942,0.87292,0.00679735,0.00679735,0.00679735
649,4655.78,0.87544,1.9062,0.68522,1.04201,0.95877,0.90791,0.96336,0.80111,0.95561,0.89497,0.94621,0.61495,0.64615,1.22626,0.47311,0.8763,0.0067924,0.0067924,0.0067924
650,4662.84,0.84455,1.85844,0.6666,1.03171,0.95646,0.89557,0.95935,0.79486,0.94664,0.88485,0.94354,0.61612,0.64634,1.23449,0.47876,0.87383,0.00678745,0.00678745,0.00678745
651,4669.95,0.87082,1.919,0.68516,1.03804,0.9552,0.89172,0.96223,0.79793,0.94361,0.87645,0.93848,0.61376,0.64845,1.23279,0.48138,0.87182,0.0067825,0.0067825,0.0067825
652,4676.96,0.85793,1.88995,0.67859,1.03944,0.96894,0.89554,0.9631,0.80655,0.96101,0.88643,0.9421,0.62295,0.63201,1.19977,0.46589,0.86812,0.00677755,0.00677755,0.00677755
653,4684.09,0.86638,1.91882,0.68483,1.04336,0.95976,0.91774,0.96613,0.81003,0.9467,0.90057,0.94393,0.63022,0.63351,1.19508,0.46071,0.8638,0.0067726,0.0067726,0.0067726
654,4691.22,0.85912,1.89704,0.68053,1.03769,0.94212,0.92556,0.96474,0.8022,0.9492,0.8964,0.94157,0.62808,0.63404,1.20037,0.46645,0.86363,0.00676765,0.00676765,0.00676765
655,4698.29,0.86427,1.90249,0.68456,1.04464,0.94631,0.92588,0.96447,0.80018,0.95261,0.89421,0.94191,0.62859,0.63517,1.21247,0.46849,0.86436,0.0067627,0.0067627,0.0067627
656,4705.37,0.88037,1.96991,0.69011,1.05099,0.94788,0.92402,0.96316,0.80052,0.94662,0.8961,0.94073,0.62661,0.63375,1.20827,0.4653,0.86364,0.00675775,0.00675775,0.00675775
657,4712.46,0.8579,1.86868,0.67351,1.03179,0.94244,0.92847,0.96195,0.80132,0.94346,0.90838,0.94362,0.62588,0.63477,1.21269,0.47641,0.86282,0.0067528,0.0067528,0.0067528
658,4719.53,0.84974,1.84794,0.66303,1.02613,0.94368,0.92214,0.96132,0.80263,0.9353,0.9148,0.94842,0.62523,0.63881,1.21358,0.47924,0.86373,0.00674785,0.00674785,0.00674785
659,4726.63,0.85935,1.8681,0.66727,1.03002,0.94862,0.925,0.96533,0.80141,0.93753,0.90936,0.94408,0.63109,0.64481,1.21105,0.47454,0.86412,0.0067429,0.0067429,0.0067429
660,4733.72,0.86532,1.92115,0.67603,1.03996,0.949,0.92378,0.96724,0.8033,0.93738,0.91605,0.94812,0.62475,0.64726,1.22833,0.46838,0.86188,0.00673795,0.00673795,0.00673795
661,4740.84,0.83946,1.83858,0.65568,1.02893,0.94602,0.93169,0.97082,0.81064,0.9372,0.92144,0.95431,0.63097,0.64409,1.23511,0.46307,0.86058,0.006733,0.006733,0.006733
662,4747.95,0.85504,1.89905,0.66285,1.03785,0.95099,0.93224,0.97232,0.80721,0.94324,0.92601,0.9612,0.62669,0.64906,1.22348,0.46438,0.86504,0.00672805,0.00672805,0.00672805
663,4755.01,0.84994,1.8647,0.67432,1.03755,0.94699,0.93519,0.9688,0.80424,0.93474,0.91927,0.95568,0.62351,0.64743,1.22436,0.46406,0.86768,0.0067231,0.0067231,0.0067231
664,4762.03,0.87199,1.88434,0.66888,1.04515,0.94372,0.9255,0.96516,0.79948,0.93965,0.91418,0.95049,0.62144,0.64579,1.22793,0.46666,0.87122,0.00671815,0.00671815,0.00671815
665,4769.24,0.86063,1.89679,0.67486,1.04138,0.94541,0.93095,0.96602,0.79871,0.93396,0.92031,0.95091,0.61933,0.64195,1.21992,0.47262,0.8724,0.0067132,0.0067132,0.0067132
666,4776.37,0.85169,1.87285,0.67187,1.03976,0.96101,0.92003,0.9689,0.7959,0.95048,0.90763,0.9488,0.62535,0.64551,1.20477,0.47637,0.87252,0.00670825,0.00670825,0.00670825
667,4783.36,0.83392,1.83203,0.66436,1.03127,0.95556,0.91285,0.96827,0.80416,0.94436,0.89895,0.95213,0.63356,0.63165,1.20035,0.47322,0.86504,0.0067033,0.0067033,0.0067033
668,4790.49,0.85705,1.88049,0.66914,1.03738,0.94907,0.91425,0.96821,0.80354,0.9443,0.90116,0.95636,0.63218,0.63613,1.2175,0.47343,0.86406,0.00669835,0.00669835,0.00669835
669,4797.62,0.86255,1.88354,0.68096,1.04054,0.96545,0.90124,0.96805,0.80806,0.95852,0.89035,0.95407,0.62582,0.63961,1.23617,0.47673,0.86449,0.0066934,0.0066934,0.0066934
670,4804.74,0.85269,1.87882,0.66917,1.03662,0.94189,0.92939,0.96798,0.80933,0.92992,0.90933,0.94924,0.63399,0.62986,1.21587,0.47413,0.86359,0.00668845,0.00668845,0.00668845
671,4811.87,0.84441,1.85028,0.66492,1.02812,0.9518,0.93013,0.9651,0.8109,0.93771,0.91476,0.94946,0.62372,0.62586,1.21297,0.46636,0.86097,0.0066835,0.0066835,0.0066835
672,4819.04,0.86521,1.90012,0.6779,1.03651,0.96053,0.92192,0.96702,0.80631,0.95507,0.908,0.94938,0.62557,0.62749,1.2091,0.46243,0.86048,0.00667855,0.00667855,0.00667855
673,4826.29,0.87457,1.89079,0.66637,1.03222,0.97418,0.90948,0.96826,0.80602,0.97113,0.89934,0.95112,0.63134,0.63326,1.21691,0.46386,0.86418,0.0066736,0.0066736,0.0066736
674,4833.32,0.87799,1.96046,0.68744,1.04421,0.97104,0.91591,0.96846,0.80245,0.96665,0.89799,0.95264,0.63054,0.62763,1.20397,0.45653,0.86306,0.00666865,0.00666865,0.00666865
675,4840.47,0.84697,1.84257,0.66975,1.02885,0.96481,0.92096,0.96811,0.80284,0.95386,0.90765,0.95001,0.63228,0.6278,1.20791,0.45318,0.86168,0.0066637,0.0066637,0.0066637
676,4847.61,0.85324,1.85646,0.66589,1.02979,0.97466,0.91407,0.96681,0.79993,0.95763,0.8949,0.94395,0.63351,0.63552,1.21535,0.46074,0.86409,0.00665875,0.00665875,0.00665875
677,4854.95,0.86378,1.8757,0.66264,1.0227,0.9513,0.91159,0.9673,0.79426,0.96553,0.88101,0.94605,0.6231,0.63401,1.21548,0.46401,0.86432,0.0066538,0.0066538,0.0066538
678,4862.12,0.8354,1.82463,0.66026,1.02961,0.96401,0.89482,0.96689,0.79162,0.95658,0.88069,0.94491,0.62631,0.64158,1.22331,0.47013,0.86868,0.00664885,0.00664885,0.00664885
679,4869.09,0.85737,1.8776,0.67521,1.04091,0.94726,0.9157,0.96871,0.80342,0.96794,0.88234,0.95199,0.63211,0.63177,1.20555,0.46342,0.86566,0.0066439,0.0066439,0.0066439
680,4876.25,0.83478,1.84891,0.65561,1.01863,0.95281,0.92224,0.9671,0.80711,0.94079,0.91187,0.95067,0.63301,0.62873,1.2011,0.46019,0.86386,0.00663895,0.00663895,0.00663895
681,4883.38,0.8436,1.85135,0.65316,1.02737,0.96518,0.90636,0.96645,0.80561,0.95821,0.89044,0.95155,0.62629,0.63084,1.1977,0.46058,0.86421,0.006634,0.006634,0.006634
682,4890.47,0.84636,1.8361,0.65743,1.02624,0.97089,0.89953,0.96612,0.80331,0.96628,0.88457,0.9509,0.6246,0.62483,1.20001,0.46217,0.86404,0.00662905,0.00662905,0.00662905
683,4897.46,0.85933,1.89121,0.66674,1.03864,0.97,0.92308,0.96889,0.80603,0.95198,0.90529,0.94892,0.62411,0.62828,1.2036,0.46445,0.86366,0.0066241,0.0066241,0.0066241
684,4904.48,0.84459,1.86666,0.66373,1.03341,0.97102,0.90641,0.96774,0.80055,0.95456,0.88568,0.94097,0.6165,0.63405,1.21109,0.46833,0.86657,0.00661915,0.00661915,0.00661915
685,4911.58,0.83825,1.89472,0.67329,1.03017,0.97919,0.901,0.9674,0.80641,0.96381,0.8819,0.9378,0.61584,0.62934,1.20725,0.46108,0.86639,0.0066142,0.0066142,0.0066142
686,4918.65,0.85062,1.87253,0.6707,1.03877,0.94941,0.91495,0.96804,0.80933,0.96253,0.89056,0.94715,0.6259,0.62086,1.20061,0.45769,0.86055,0.00660925,0.00660925,0.00660925
687,4925.79,0.85428,1.86147,0.66547,1.03314,0.95353,0.91986,0.96875,0.8145,0.94764,0.90814,0.94968,0.62745,0.62384,1.19946,0.46514,0.86072,0.0066043,0.0066043,0.0066043
688,4932.94,0.84412,1.82324,0.65011,1.02925,0.97347,0.91772,0.97089,0.8112,0.97264,0.8975,0.94918,0.63183,0.62633,1.19179,0.46841,0.86193,0.00659935,0.00659935,0.00659935
689,4940.05,0.84855,1.85185,0.66411,1.03136,0.97168,0.91509,0.96964,0.80682,0.97163,0.89204,0.95069,0.63235,0.62856,1.19274,0.46598,0.86294,0.0065944,0.0065944,0.0065944
690,4947.19,0.84733,1.85422,0.66389,1.03261,0.97299,0.91017,0.96496,0.80639,0.96245,0.8981,0.95133,0.63076,0.63768,1.20437,0.46987,0.86445,0.00658945,0.00658945,0.00658945
691,4954.37,0.85464,1.88252,0.66949,1.02848,0.96582,0.91222,0.96468,0.80907,0.95953,0.88191,0.95326,0.63079,0.63619,1.20133,0.4662,0.86425,0.0065845,0.0065845,0.0065845
692,4961.57,0.84848,1.87851,0.67085,1.03048,0.95931,0.91817,0.96519,0.80731,0.94155,0.89773,0.94431,0.62904,0.64129,1.20159,0.46848,0.86762,0.00657955,0.00657955,0.00657955
693,4968.6,0.83461,1.83042,0.65491,1.03311,0.95207,0.9216,0.96479,0.79765,0.93977,0.90831,0.95167,0.62173,0.64485,1.21915,0.47032,0.87041,0.0065746,0.0065746,0.0065746
694,4975.79,0.85919,1.87288,0.65858,1.03506,0.95495,0.92215,0.96632,0.79912,0.94266,0.90226,0.94739,0.62082,0.64199,1.22175,0.46432,0.86858,0.00656965,0.00656965,0.00656965
695,4982.93,0.8556,1.88526,0.66907,1.03346,0.96316,0.91821,0.96692,0.80346,0.95389,0.90416,0.95028,0.62553,0.63753,1.22319,0.46383,0.86784,0.0065647,0.0065647,0.0065647
696,4989.82,0.84921,1.87985,0.67029,1.03634,0.94167,0.93906,0.96804,0.79739,0.96317,0.8937,0.94971,0.61947,0.62892,1.21346,0.46492,0.8626,0.00655975,0.00655975,0.00655975
697,4996.88,0.85081,1.89905,0.66473,1.02825,0.96453,0.93569,0.97074,0.81053,0.94819,0.92013,0.95064,0.62403,0.61724,1.20886,0.45951,0.85874,0.0065548,0.0065548,0.0065548
698,5003.88,0.83548,1.81035,0.65506,1.02658,0.97486,0.92462,0.97055,0.80902,0.96324,0.90895,0.95444,0.62457,0.61658,1.20057,0.4566,0.85857,0.00654985,0.00654985,0.00654985
699,5010.9,0.83337,1.82355,0.6498,1.0245,0.97435,0.92219,0.97006,0.81519,0.96419,0.90205,0.95176,0.63107,0.61408,1.1949,0.45276,0.85772,0.0065449,0.0065449,0.0065449
700,5018.04,0.83842,1.8156,0.64873,1.01733,0.96423,0.92799,0.96913,0.80174,0.94892,0.91311,0.95049,0.62823,0.62057,1.20071,0.45573,0.85851,0.00653995,0.00653995,0.00653995
701,5025.05,0.84987,1.89501,0.66778,1.03126,0.9646,0.92023,0.96807,0.80753,0.95186,0.9058,0.94582,0.6252,0.61367,1.18123,0.45505,0.85694,0.006535,0.006535,0.006535
702,5032.15,0.83408,1.85001,0.65699,1.02874,0.95917,0.92742,0.96755,0.80256,0.95445,0.90987,0.94939,0.63299,0.61428,1.17497,0.45374,0.85938,0.00653005,0.00653005,0.00653005
703,5039.33,0.84819,1.8967,0.66208,1.03607,0.94716,0.936,0.96648,0.79922,0.95241,0.9035,0.9463,0.62586,0.6283,1.17146,0.45775,0.86426,0.0065251,0.0065251,0.0065251
704,5046.41,0.82909,1.81289,0.6429,1.02408,0.94029,0.93075,0.96966,0.79906,0.93402,0.91027,0.95025,0.63066,0.63464,1.17823,0.46356,0.86672,0.00652015,0.00652015,0.00652015
705,5053.54,0.8418,1.85153,0.65535,1.03961,0.95222,0.9191,0.97014,0.79415,0.94445,0.88986,0.94523,0.62411,0.6397,1.18995,0.46724,0.86825,0.0065152,0.0065152,0.0065152
706,5060.68,0.84434,1.84495,0.65207,1.03139,0.94538,0.91269,0.97035,0.79479,0.9332,0.89496,0.94832,0.62534,0.64426,1.19498,0.4652,0.86959,0.00651025,0.00651025,0.00651025
707,5067.76,0.85031,1.84947,0.66367,1.03319,0.9454,0.92486,0.96919,0.78836,0.93148,0.91095,0.94907,0.62884,0.65506,1.22558,0.47675,0.8695,0.0065053,0.0065053,0.0065053
708,5074.86,0.84522,1.84281,0.65835,1.02394,0.96183,0.92182,0.97024,0.79511,0.94704,0.90097,0.94672,0.62623,0.646,1.21617,0.4669,0.86488,0.00650035,0.00650035,0.00650035
709,5081.93,0.83693,1.86586,0.65586,1.03082,0.9624,0.93023,0.9681,0.80166,0.949,0.9116,0.9476,0.63063,0.63714,1.19509,0.45855,0.86326,0.0064954,0.0064954,0.0064954
710,5089.03,0.84225,1.85338,0.66034,1.03097,0.97054,0.92426,0.97072,0.80851,0.9699,0.90916,0.94966,0.63541,0.63366,1.18919,0.45481,0.86412,0.00649045,0.00649045,0.00649045
711,5096.12,0.86043,1.90299,0.65934,1.03212,0.97381,0.92433,0.97161,0.81354,0.96505,0.91161,0.95011,0.63603,0.63291,1.19576,0.45485,0.86314,0.0064855,0.0064855,0.0064855
712,5103.24,0.84912,1.86132,0.66058,1.03178,0.97574,0.92128,0.97336,0.81436,0.96194,0.90339,0.95095,0.6379,0.62581,1.1957,0.45487,0.86135,0.00648055,0.00648055,0.00648055
713,5110.34,0.83588,1.82042,0.65146,1.02608,0.97151,0.92341,0.97336,0.8105,0.9574,0.90586,0.94923,0.63102,0.62333,1.19421,0.45256,0.85858,0.0064756,0.0064756,0.0064756
714,5117.36,0.83569,1.80756,0.65439,1.03123,0.97823,0.91252,0.96915,0.81318,0.96657,0.89679,0.9492,0.63678,0.6171,1.19838,0.4512,0.8543,0.00647065,0.00647065,0.00647065
715,5124.42,0.83494,1.84737,0.65153,1.03102,0.96787,0.91684,0.96892,0.80822,0.96342,0.89667,0.94837,0.63912,0.61836,1.20358,0.45157,0.85333,0.0064657,0.0064657,0.0064657
716,5131.53,0.84005,1.82238,0.65059,1.02303,0.94921,0.92349,0.96852,0.80915,0.94466,0.89728,0.94561,0.63581,0.62482,1.20551,0.45167,0.85564,0.00646075,0.00646075,0.00646075
717,5138.54,0.8548,1.87572,0.66281,1.03601,0.95653,0.92443,0.96802,0.8049,0.94084,0.90742,0.94948,0.63363,0.63434,1.20756,0.4644,0.85965,0.0064558,0.0064558,0.0064558
718,5145.64,0.82365,1.8024,0.64167,1.01899,0.96574,0.91804,0.96949,0.80542,0.95285,0.89107,0.9479,0.63577,0.63353,1.19282,0.45994,0.8619,0.00645085,0.00645085,0.00645085
719,5152.68,0.83095,1.78777,0.64589,1.01461,0.97364,0.91317,0.96975,0.80237,0.96088,0.8993,0.94972,0.63761,0.62864,1.1878,0.45705,0.8605,0.0064459,0.0064459,0.0064459
720,5159.81,0.85657,1.88488,0.66502,1.02835,0.97561,0.91743,0.97049,0.80338,0.96425,0.90563,0.95486,0.63153,0.62907,1.18586,0.4542,0.8608,0.00644095,0.00644095,0.00644095
721,5167.02,0.84268,1.8252,0.6505,1.01591,0.97787,0.91618,0.97093,0.80642,0.9606,0.90683,0.95087,0.62775,0.62748,1.17097,0.46174,0.86072,0.006436,0.006436,0.006436
722,5174.18,0.84877,1.85564,0.65475,1.02585,0.9665,0.91916,0.96981,0.80375,0.95462,0.90759,0.94854,0.63142,0.62908,1.16461,0.46495,0.86124,0.00643105,0.00643105,0.00643105
723,5181.28,0.86031,1.90444,0.66379,1.0384,0.96851,0.91747,0.96843,0.80386,0.96157,0.90285,0.94919,0.63358,0.6236,1.1687,0.46393,0.86199,0.0064261,0.0064261,0.0064261
724,5188.28,0.86125,1.88202,0.66654,1.03777,0.96598,0.91488,0.96713,0.8,0.96147,0.90744,0.95587,0.63345,0.63462,1.19027,0.4677,0.86594,0.00642115,0.00642115,0.00642115
725,5195.33,0.838,1.82916,0.64949,1.02747,0.9619,0.91695,0.96543,0.79705,0.95928,0.90877,0.95521,0.62579,0.63538,1.19245,0.4735,0.86508,0.0064162,0.0064162,0.0064162
726,5202.49,0.85354,1.88815,0.65909,1.0313,0.95337,0.92629,0.96596,0.79934,0.94979,0.90846,0.95492,0.62514,0.63383,1.19065,0.47249,0.86243,0.00641125,0.00641125,0.00641125
727,5209.65,0.84505,1.8829,0.65552,1.03121,0.96814,0.91255,0.96833,0.80198,0.95703,0.89597,0.94901,0.63321,0.62667,1.183,0.47061,0.85987,0.0064063,0.0064063,0.0064063
728,5216.78,0.83977,1.88426,0.64901,1.02833,0.95325,0.92724,0.96954,0.80193,0.95666,0.9002,0.95028,0.63198,0.62259,1.17792,0.46511,0.85967,0.00640135,0.00640135,0.00640135
729,5223.84,0.8379,1.81532,0.64966,1.02231,0.96823,0.90052,0.96799,0.80146,0.9588,0.89103,0.95067,0.62195,0.62824,1.18981,0.4676,0.86272,0.0063964,0.0063964,0.0063964
730,5230.88,0.83598,1.81686,0.65056,1.02319,0.96752,0.90251,0.96715,0.80284,0.96045,0.89351,0.95091,0.62133,0.63073,1.18572,0.46383,0.86345,0.00639145,0.00639145,0.00639145
731,5237.99,0.84784,1.88439,0.6596,1.03496,0.95239,0.90537,0.96687,0.80683,0.94436,0.89831,0.953,0.62435,0.62442,1.18276,0.45665,0.86179,0.0063865,0.0063865,0.0063865
732,5245.06,0.84496,1.90322,0.65262,1.02715,0.96687,0.90171,0.96734,0.80731,0.96072,0.89433,0.95332,0.63125,0.62408,1.18298,0.44919,0.86257,0.00638155,0.00638155,0.00638155
733,5252.3,0.85353,1.91986,0.65547,1.02879,0.98031,0.90668,0.96984,0.8082,0.97287,0.89938,0.95537,0.63663,0.6187,1.17693,0.44382,0.86027,0.0063766,0.0063766,0.0063766
734,5259.47,0.84137,1.83416,0.64884,1.03187,0.95764,0.92369,0.96915,0.8105,0.94572,0.91337,0.95514,0.63833,0.62096,1.17028,0.44231,0.85913,0.00637165,0.00637165,0.00637165
735,5266.72,0.82997,1.8042,0.63618,1.01689,0.96809,0.91208,0.97012,0.81657,0.9579,0.90054,0.95922,0.63892,0.62149,1.16548,0.44323,0.85657,0.0063667,0.0063667,0.0063667
736,5273.74,0.82762,1.79797,0.63846,1.02297,0.97328,0.92225,0.9711,0.81844,0.96036,0.9105,0.95925,0.64113,0.62159,1.16437,0.44572,0.85515,0.00636175,0.00636175,0.00636175
737,5281.05,0.84076,1.82237,0.64649,1.02481,0.97504,0.90872,0.97055,0.8053,0.9627,0.8956,0.95753,0.63798,0.62728,1.16032,0.44961,0.85585,0.0063568,0.0063568,0.0063568
738,5288.11,0.82258,1.80833,0.64149,1.02648,0.98141,0.90849,0.96995,0.80903,0.96979,0.89579,0.95288,0.64169,0.61596,1.1439,0.45181,0.85314,0.00635185,0.00635185,0.00635185
739,5295.26,0.82892,1.81033,0.64509,1.02135,0.96866,0.91535,0.9687,0.81109,0.9594,0.8954,0.94936,0.64053,0.61633,1.15316,0.4546,0.85312,0.0063469,0.0063469,0.0063469
740,5302.49,0.83766,1.80365,0.64767,1.02429,0.97069,0.91662,0.96995,0.81496,0.96442,0.90215,0.95234,0.64159,0.61417,1.16238,0.45684,0.85434,0.00634195,0.00634195,0.00634195
741,5309.62,0.82935,1.86281,0.66263,1.03025,0.9595,0.92889,0.96799,0.80898,0.94921,0.91438,0.95347,0.63835,0.62428,1.16261,0.45797,0.85799,0.006337,0.006337,0.006337
742,5316.7,0.84506,1.8828,0.65674,1.02958,0.96359,0.92427,0.96851,0.81349,0.95407,0.91428,0.95628,0.64689,0.61276,1.14868,0.45298,0.85469,0.00633205,0.00633205,0.00633205
743,5323.85,0.83529,1.84387,0.64261,1.02174,0.94951,0.92971,0.96881,0.81157,0.94213,0.91915,0.96005,0.6461,0.61425,1.15805,0.45266,0.85425,0.0063271,0.0063271,0.0063271
744,5330.94,0.81647,1.76218,0.64102,1.02247,0.96149,0.92784,0.96942,0.8076,0.95247,0.91604,0.95927,0.63984,0.62275,1.17409,0.45091,0.85619,0.00632215,0.00632215,0.00632215
745,5338.1,0.83657,1.8498,0.65375,1.02549,0.97661,0.92087,0.96703,0.80541,0.97291,0.9074,0.9582,0.63822,0.62422,1.17664,0.45174,0.85754,0.0063172,0.0063172,0.0063172
746,5345.34,0.83007,1.82408,0.64858,1.01654,0.97755,0.92411,0.96652,0.80648,0.96587,0.90156,0.95066,0.63729,0.62154,1.16328,0.45194,0.85502,0.00631225,0.00631225,0.00631225
747,5352.59,0.84192,1.84406,0.64848,1.02479,0.97543,0.92379,0.96681,0.8119,0.96326,0.90585,0.95177,0.64015,0.61104,1.15346,0.44642,0.85049,0.0063073,0.0063073,0.0063073
748,5359.93,0.84362,1.85756,0.64773,1.02927,0.95124,0.93121,0.96755,0.81496,0.96669,0.89464,0.95203,0.63842,0.61531,1.16289,0.44798,0.85301,0.00630235,0.00630235,0.00630235
749,5367.07,0.8441,1.88633,0.66042,1.03384,0.96475,0.92933,0.96868,0.81343,0.95307,0.91188,0.95116,0.64461,0.61899,1.16618,0.44533,0.85544,0.0062974,0.0062974,0.0062974
750,5374.11,0.83861,1.84449,0.64991,1.02699,0.95769,0.93695,0.97086,0.80462,0.9425,0.92126,0.95576,0.63746,0.6173,1.1717,0.44397,0.85582,0.00629245,0.00629245,0.00629245
751,5381.37,0.84601,1.84273,0.64423,1.02295,0.95967,0.93227,0.97123,0.81071,0.95125,0.91127,0.95775,0.63681,0.61211,1.18375,0.44242,0.85383,0.0062875,0.0062875,0.0062875
752,5388.56,0.83889,1.86051,0.66232,1.03007,0.9451,0.94192,0.97135,0.81382,0.95575,0.90393,0.95611,0.63306,0.61008,1.18765,0.44366,0.85099,0.00628255,0.00628255,0.00628255
753,5395.74,0.83481,1.84643,0.64522,1.02882,0.96892,0.93132,0.9721,0.81699,0.96007,0.91347,0.95784,0.63454,0.61529,1.17862,0.44206,0.85161,0.0062776,0.0062776,0.0062776
754,5402.86,0.82761,1.76708,0.6357,1.01895,0.96563,0.93138,0.97175,0.81617,0.95906,0.91299,0.95042,0.63383,0.6181,1.17158,0.44415,0.85237,0.00627265,0.00627265,0.00627265
755,5410.26,0.86167,1.89773,0.67286,1.04178,0.97769,0.91735,0.97242,0.81573,0.97058,0.90485,0.9549,0.63796,0.6172,1.16325,0.44368,0.85304,0.0062677,0.0062677,0.0062677
756,5417.36,0.84108,1.85312,0.64651,1.02619,0.97925,0.92265,0.97361,0.81759,0.97816,0.91221,0.9593,0.64365,0.61222,1.16888,0.44335,0.85086,0.00626275,0.00626275,0.00626275
757,5424.52,0.83506,1.82314,0.64416,1.0192,0.97778,0.9255,0.97356,0.81907,0.98663,0.90471,0.96236,0.64686,0.60445,1.16657,0.43863,0.8474,0.0062578,0.0062578,0.0062578
758,5431.64,0.83405,1.81611,0.63788,1.02075,0.97611,0.93192,0.97319,0.81873,0.96692,0.91807,0.9601,0.64554,0.60089,1.165,0.43717,0.84605,0.00625285,0.00625285,0.00625285
759,5439.02,0.84432,1.85824,0.645,1.01939,0.96643,0.93019,0.97251,0.81471,0.95906,0.90742,0.95488,0.6316,0.60777,1.17823,0.44679,0.85034,0.0062479,0.0062479,0.0062479
760,5446.15,0.84766,1.88214,0.65869,1.03339,0.96264,0.92093,0.97053,0.80116,0.96023,0.9075,0.95463,0.63025,0.61625,1.1901,0.45176,0.85356,0.00624295,0.00624295,0.00624295
761,5453.37,0.84973,1.87651,0.66134,1.0278,0.98009,0.9178,0.97175,0.80616,0.96984,0.90582,0.9554,0.6271,0.61679,1.18032,0.44872,0.85336,0.006238,0.006238,0.006238
762,5460.6,0.83489,1.84345,0.64167,1.01441,0.97325,0.9085,0.97216,0.81172,0.96964,0.90232,0.96001,0.63522,0.60954,1.17399,0.4488,0.8514,0.00623305,0.00623305,0.00623305
763,5467.79,0.83355,1.81816,0.64361,1.02134,0.97987,0.91857,0.97274,0.81844,0.97367,0.90629,0.95825,0.6375,0.60917,1.16234,0.44525,0.8509,0.0062281,0.0062281,0.0062281
764,5474.89,0.82148,1.78109,0.63332,1.01631,0.98635,0.9163,0.9733,0.8153,0.97538,0.9035,0.95739,0.64095,0.61058,1.15653,0.44291,0.85215,0.00622315,0.00622315,0.00622315
765,5482.07,0.83365,1.81909,0.65862,1.02719,0.98195,0.92036,0.974,0.82148,0.97542,0.89481,0.95538,0.63929,0.60326,1.15397,0.43935,0.85026,0.0062182,0.0062182,0.0062182
766,5489.21,0.82159,1.81669,0.63402,1.01269,0.97822,0.92414,0.97073,0.81959,0.967,0.90747,0.95845,0.63861,0.60718,1.17049,0.44191,0.85189,0.00621325,0.00621325,0.00621325
767,5496.33,0.81574,1.8063,0.63467,1.01972,0.96756,0.92505,0.97081,0.81671,0.95574,0.89786,0.95481,0.63431,0.6141,1.18373,0.44365,0.85268,0.0062083,0.0062083,0.0062083
768,5503.51,0.84875,1.89595,0.65742,1.02825,0.95118,0.93268,0.97125,0.81065,0.93438,0.9182,0.95733,0.64104,0.61109,1.17495,0.44469,0.85181,0.00620335,0.00620335,0.00620335
769,5510.64,0.83948,1.86043,0.64985,1.02106,0.94178,0.92728,0.96691,0.80896,0.96298,0.88896,0.95355,0.6369,0.61533,1.16964,0.44612,0.85227,0.0061984,0.0061984,0.0061984
770,5517.85,0.8464,1.85678,0.65735,1.03155,0.94164,0.93757,0.9673,0.80716,0.92876,0.92513,0.95486,0.63819,0.61563,1.16774,0.44107,0.85375,0.00619345,0.00619345,0.00619345
771,5524.92,0.8259,1.81189,0.6425,1.0208,0.94744,0.94138,0.9721,0.81587,0.94744,0.92414,0.96201,0.64335,0.61277,1.15781,0.43863,0.85452,0.0061885,0.0061885,0.0061885
772,5532.11,0.86135,1.88938,0.65997,1.02966,0.96102,0.93125,0.9721,0.81487,0.95301,0.92297,0.96403,0.64486,0.60994,1.15435,0.43745,0.85511,0.00618355,0.00618355,0.00618355
