epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
259,1855.49,1.04993,2.24877,0.94691,1.16242,0.89184,0.82145,0.91904,0.66743,0.86262,0.79531,0.87571,0.50217,0.8511,1.52461,0.67573,0.9591,0.0087229,0.0087229,0.0087229
260,1862.79,1.05009,2.29628,0.95017,1.16606,0.92819,0.80761,0.90778,0.65885,0.8905,0.77484,0.85017,0.50158,0.86586,1.65408,0.72549,0.96795,0.00871795,0.00871795,0.00871795
261,1870.09,1.07074,2.34245,0.98264,1.18238,0.89398,0.7978,0.90821,0.65797,0.86996,0.76631,0.86178,0.50802,0.88958,1.61519,0.72034,0.98297,0.008713,0.008713,0.008713
262,1877.43,1.04973,2.34574,0.96037,1.16513,0.93534,0.85268,0.92929,0.67889,0.9049,0.82512,0.88377,0.51534,0.84437,1.52709,0.66826,0.96088,0.00870805,0.00870805,0.00870805
263,1884.88,1.06166,2.2821,0.94321,1.16103,0.91759,0.85597,0.93517,0.68569,0.8991,0.83003,0.89933,0.51415,0.85378,1.5077,0.64308,0.95988,0.0087031,0.0087031,0.0087031
264,1892.12,1.01915,2.20716,0.92253,1.14777,0.88067,0.86155,0.92981,0.68808,0.85156,0.82951,0.88061,0.51402,0.83328,1.53597,0.65057,0.94966,0.00869815,0.00869815,0.00869815
265,1899.52,1.04568,2.32348,0.96829,1.17747,0.88391,0.872,0.92518,0.69053,0.85545,0.85864,0.90351,0.52991,0.82518,1.52284,0.659,0.95418,0.0086932,0.0086932,0.0086932
266,1906.79,1.02834,2.28241,0.93773,1.16449,0.91791,0.84753,0.92375,0.69409,0.89702,0.827,0.89823,0.54826,0.81766,1.50883,0.65015,0.95333,0.00868825,0.00868825,0.00868825
267,1914.06,1.01325,2.2491,0.93932,1.15599,0.93296,0.84605,0.92026,0.67983,0.9254,0.82936,0.90821,0.53203,0.83555,1.52957,0.64625,0.9529,0.0086833,0.0086833,0.0086833
268,1921.51,1.04138,2.33101,0.95166,1.16924,0.90607,0.85535,0.9231,0.6722,0.87164,0.82594,0.87746,0.5247,0.83407,1.50507,0.64873,0.95689,0.00867835,0.00867835,0.00867835
269,1928.76,1.01251,2.1955,0.9134,1.15156,0.88761,0.8725,0.92516,0.67966,0.86071,0.8523,0.90178,0.52983,0.81986,1.49566,0.63797,0.94373,0.0086734,0.0086734,0.0086734
270,1935.98,1.03909,2.30683,0.95636,1.16722,0.84914,0.85454,0.91949,0.67391,0.83147,0.83329,0.89889,0.53174,0.82676,1.50117,0.65093,0.94207,0.00866845,0.00866845,0.00866845
271,1943.36,1.03434,2.2485,0.93158,1.15241,0.92524,0.8232,0.92374,0.68252,0.91083,0.79994,0.8936,0.5356,0.8246,1.50297,0.63737,0.9418,0.0086635,0.0086635,0.0086635
272,1950.64,1.01705,2.23203,0.92545,1.15204,0.88076,0.8507,0.91291,0.68052,0.86696,0.83478,0.892,0.52564,0.82763,1.49883,0.63993,0.94967,0.00865855,0.00865855,0.00865855
273,1957.97,1.04192,2.28574,0.95029,1.17445,0.86685,0.87306,0.91147,0.6757,0.85352,0.85751,0.88797,0.52055,0.82983,1.53504,0.65426,0.95047,0.0086536,0.0086536,0.0086536
274,1965.38,1.04325,2.2691,0.95151,1.15796,0.89313,0.81558,0.91677,0.6688,0.8792,0.7961,0.88378,0.50783,0.85166,1.58081,0.68761,0.95555,0.00864865,0.00864865,0.00864865
275,1972.7,1.01407,2.22109,0.90571,1.14353,0.90725,0.82813,0.92265,0.6767,0.87341,0.79464,0.87599,0.52001,0.83429,1.55102,0.66406,0.95213,0.0086437,0.0086437,0.0086437
276,1980.09,1.03454,2.29587,0.95137,1.16979,0.91441,0.83352,0.91371,0.66685,0.89544,0.8165,0.89115,0.52476,0.83881,1.53828,0.66384,0.95325,0.00863875,0.00863875,0.00863875
277,1987.34,1.03932,2.31254,0.93658,1.16944,0.89784,0.84469,0.92227,0.6739,0.84237,0.84345,0.88928,0.5104,0.86651,1.57813,0.69344,0.97231,0.0086338,0.0086338,0.0086338
278,1994.58,1.02867,2.2231,0.93038,1.16326,0.92096,0.86172,0.92928,0.67829,0.9021,0.83373,0.90005,0.50254,0.85032,1.54792,0.66504,0.96711,0.00862885,0.00862885,0.00862885
279,2001.85,1.03498,2.29181,0.92976,1.16404,0.91831,0.83237,0.93313,0.68097,0.91382,0.79742,0.89423,0.51455,0.85578,1.54486,0.65427,0.96932,0.0086239,0.0086239,0.0086239
280,2009.13,1.03455,2.27108,0.93691,1.16285,0.90647,0.84883,0.93657,0.68523,0.90864,0.81072,0.90365,0.54003,0.85977,1.5016,0.6649,0.96707,0.00861895,0.00861895,0.00861895
281,2016.41,1.02041,2.23711,0.92131,1.15255,0.89884,0.87529,0.93903,0.68869,0.87744,0.85416,0.89729,0.5197,0.83958,1.50546,0.66385,0.95555,0.008614,0.008614,0.008614
282,2023.85,1.05596,2.32145,0.94025,1.16012,0.89088,0.86474,0.92557,0.68387,0.88054,0.85189,0.90371,0.53013,0.812,1.46818,0.64191,0.93664,0.00860905,0.00860905,0.00860905
283,2031.14,1.0343,2.29744,0.93424,1.15713,0.87104,0.89176,0.93162,0.68933,0.87076,0.85658,0.89911,0.53339,0.8158,1.46812,0.63107,0.93792,0.0086041,0.0086041,0.0086041
284,2038.42,1.02088,2.19368,0.90744,1.14512,0.8799,0.88385,0.93004,0.69125,0.8868,0.83202,0.90722,0.53297,0.82071,1.48522,0.62763,0.9424,0.00859915,0.00859915,0.00859915
285,2045.75,1.00841,2.23381,0.89956,1.13498,0.92062,0.84668,0.92482,0.69727,0.92993,0.82216,0.89941,0.54226,0.81926,1.49561,0.62704,0.94621,0.0085942,0.0085942,0.0085942
286,2053.1,1.03135,2.25442,0.92853,1.15324,0.90154,0.88726,0.93155,0.69328,0.88455,0.86169,0.915,0.54718,0.81762,1.48124,0.62697,0.94737,0.00858925,0.00858925,0.00858925
287,2060.45,1.02531,2.23215,0.91638,1.14607,0.9375,0.83392,0.92904,0.6795,0.95814,0.82037,0.91931,0.53906,0.82847,1.50034,0.63755,0.9557,0.0085843,0.0085843,0.0085843
288,2067.74,1.0485,2.31801,0.95121,1.17193,0.89477,0.85777,0.93067,0.67824,0.87552,0.83729,0.89804,0.52995,0.83226,1.4936,0.64566,0.95415,0.00857935,0.00857935,0.00857935
289,2075.06,1.01438,2.17907,0.90786,1.1375,0.93357,0.85197,0.93015,0.69017,0.92635,0.8445,0.91348,0.55543,0.8093,1.43522,0.61545,0.93813,0.0085744,0.0085744,0.0085744
290,2082.5,1.03467,2.28963,0.94367,1.16353,0.87696,0.8585,0.92504,0.68043,0.92006,0.80264,0.89963,0.52833,0.82936,1.46926,0.62518,0.95025,0.00856945,0.00856945,0.00856945
291,2089.81,1.0559,2.31861,0.94656,1.17283,0.94696,0.85506,0.92998,0.69376,0.93047,0.84129,0.91135,0.54397,0.81013,1.47213,0.63635,0.94204,0.0085645,0.0085645,0.0085645
292,2097.12,1.02164,2.29046,0.93577,1.15403,0.92115,0.84994,0.92355,0.67721,0.90254,0.83385,0.89934,0.53312,0.824,1.49051,0.65143,0.95144,0.00855955,0.00855955,0.00855955
293,2104.45,1.04663,2.27105,0.93424,1.15886,0.91245,0.86481,0.93074,0.68282,0.8846,0.842,0.89776,0.52632,0.81056,1.48144,0.63737,0.94682,0.0085546,0.0085546,0.0085546
294,2111.78,1.00695,2.21552,0.90668,1.14398,0.90757,0.83611,0.92119,0.68071,0.86756,0.84455,0.89059,0.51688,0.82399,1.49985,0.63429,0.9409,0.00854965,0.00854965,0.00854965
295,2119.21,1.01977,2.23392,0.89442,1.14364,0.90312,0.85848,0.92582,0.69155,0.90003,0.82644,0.90613,0.56542,0.80587,1.45688,0.62802,0.93025,0.0085447,0.0085447,0.0085447
296,2126.57,1.00201,2.21897,0.89864,1.13542,0.90965,0.8756,0.92923,0.69468,0.90377,0.85631,0.90842,0.53579,0.79863,1.48366,0.61596,0.92769,0.00853975,0.00853975,0.00853975
297,2133.99,1.02072,2.2282,0.9133,1.15268,0.90016,0.89281,0.93433,0.69694,0.9207,0.82345,0.90106,0.55249,0.79954,1.46369,0.6168,0.93255,0.0085348,0.0085348,0.0085348
298,2141.35,1.00404,2.20914,0.90986,1.14543,0.9056,0.83096,0.92482,0.68344,0.90105,0.80913,0.89786,0.53158,0.81656,1.48401,0.63118,0.93982,0.00852985,0.00852985,0.00852985
299,2148.84,1.02245,2.22565,0.90963,1.148,0.90542,0.86599,0.93822,0.70273,0.89699,0.85665,0.91556,0.54606,0.79892,1.47625,0.61856,0.92972,0.0085249,0.0085249,0.0085249
300,2156.16,1.03098,2.28099,0.9236,1.15155,0.90378,0.85912,0.94113,0.70731,0.8868,0.83956,0.90809,0.54409,0.79217,1.43473,0.61561,0.92785,0.00851995,0.00851995,0.00851995
301,2163.37,1.00566,2.18638,0.90154,1.14813,0.93811,0.84143,0.93775,0.70018,0.91695,0.82247,0.90739,0.54842,0.81226,1.44836,0.61718,0.93997,0.008515,0.008515,0.008515
302,2170.73,1.00971,2.22003,0.90269,1.14281,0.91751,0.86504,0.9415,0.69299,0.92085,0.8363,0.91956,0.55132,0.80996,1.40749,0.61745,0.94067,0.00851005,0.00851005,0.00851005
303,2177.85,1.01318,2.26835,0.92141,1.14615,0.8943,0.88716,0.93377,0.69699,0.90277,0.84675,0.91386,0.55081,0.79268,1.41657,0.62544,0.94375,0.0085051,0.0085051,0.0085051
304,2185.1,1.0388,2.2763,0.9249,1.16209,0.91864,0.8789,0.93647,0.69065,0.89285,0.85339,0.90758,0.55384,0.80807,1.45438,0.62195,0.95099,0.00850015,0.00850015,0.00850015
305,2192.4,1.02978,2.27124,0.91802,1.16032,0.89865,0.89242,0.94191,0.68894,0.89257,0.86439,0.91898,0.55904,0.80555,1.46285,0.60724,0.94648,0.0084952,0.0084952,0.0084952
306,2199.81,1.0231,2.23641,0.91684,1.1567,0.91817,0.87319,0.94487,0.70556,0.94596,0.83907,0.93548,0.56265,0.81506,1.44277,0.61254,0.95164,0.00849025,0.00849025,0.00849025
307,2207.07,1.03938,2.27397,0.91832,1.15266,0.92347,0.91092,0.94869,0.71151,0.96747,0.83686,0.93682,0.55336,0.7989,1.41498,0.60106,0.93932,0.0084853,0.0084853,0.0084853
308,2214.38,1.00947,2.22098,0.8964,1.13833,0.9165,0.88122,0.94011,0.70468,0.95458,0.84092,0.93029,0.54434,0.78995,1.41763,0.61876,0.93235,0.00848035,0.00848035,0.00848035
309,2221.68,1.00873,2.21457,0.89545,1.13936,0.90565,0.87717,0.93976,0.71128,0.93039,0.82204,0.91244,0.55913,0.79064,1.43689,0.60932,0.93103,0.0084754,0.0084754,0.0084754
310,2228.94,1.01709,2.22273,0.90179,1.14804,0.88132,0.88581,0.93818,0.70642,0.91448,0.84049,0.9199,0.54808,0.79003,1.44339,0.59958,0.93367,0.00847045,0.00847045,0.00847045
311,2236.3,1.039,2.28766,0.92408,1.15703,0.90791,0.87555,0.94227,0.70858,0.89281,0.85926,0.91958,0.5444,0.80022,1.46487,0.60688,0.9361,0.0084655,0.0084655,0.0084655
312,2243.6,1.01321,2.20695,0.90774,1.15269,0.90303,0.85858,0.93727,0.69458,0.88836,0.84543,0.90096,0.54028,0.7929,1.4559,0.61224,0.9301,0.00846055,0.00846055,0.00846055
313,2250.95,1.0025,2.20301,0.90903,1.14181,0.91983,0.88644,0.94238,0.69711,0.89626,0.86266,0.91764,0.55081,0.79944,1.46874,0.61324,0.93194,0.0084556,0.0084556,0.0084556
314,2258.26,1.01636,2.25445,0.90727,1.14701,0.94236,0.85152,0.94083,0.69742,0.91469,0.82187,0.90808,0.55703,0.7884,1.43597,0.60436,0.93113,0.00845065,0.00845065,0.00845065
315,2265.62,1.00131,2.24621,0.89558,1.13992,0.94984,0.86703,0.93672,0.70562,0.93508,0.86027,0.92906,0.56824,0.78988,1.41125,0.60278,0.93232,0.0084457,0.0084457,0.0084457
316,2273.05,1.02303,2.25017,0.89969,1.13968,0.92034,0.91433,0.94861,0.71395,0.91933,0.88961,0.93611,0.56885,0.79515,1.40244,0.603,0.93768,0.00844075,0.00844075,0.00844075
317,2280.38,1.01928,2.23586,0.9069,1.14774,0.94259,0.87207,0.94225,0.70728,0.94279,0.86279,0.92619,0.57243,0.79481,1.4132,0.59854,0.93423,0.0084358,0.0084358,0.0084358
318,2287.74,1.01787,2.19918,0.89785,1.14362,0.93183,0.89536,0.94758,0.71881,0.91962,0.87176,0.93483,0.56427,0.79436,1.4334,0.59294,0.93412,0.00843085,0.00843085,0.00843085
319,2295.12,1.0129,2.2106,0.89659,1.14784,0.91927,0.88243,0.95343,0.70603,0.88893,0.85078,0.91488,0.55646,0.81005,1.44571,0.59362,0.93386,0.0084259,0.0084259,0.0084259
320,2302.49,1.02105,2.21638,0.89782,1.14518,0.91721,0.90262,0.95397,0.70535,0.88611,0.87379,0.91995,0.54402,0.8016,1.43707,0.58371,0.92836,0.00842095,0.00842095,0.00842095
321,2309.83,1.00024,2.18714,0.88561,1.133,0.95132,0.85289,0.94193,0.69668,0.938,0.83525,0.91929,0.53043,0.81781,1.46889,0.6041,0.93446,0.008416,0.008416,0.008416
322,2317.14,1.0152,2.175,0.89091,1.13751,0.89802,0.90661,0.93898,0.69304,0.94434,0.8286,0.91735,0.54389,0.84063,1.446,0.61415,0.94233,0.00841105,0.00841105,0.00841105
323,2324.49,0.99525,2.1891,0.87381,1.12916,0.94531,0.8784,0.94335,0.70952,0.93872,0.84382,0.91726,0.55703,0.79724,1.47827,0.60235,0.93065,0.0084061,0.0084061,0.0084061
324,2331.8,0.99748,2.18842,0.8787,1.12979,0.95234,0.87445,0.9459,0.72257,0.94083,0.85136,0.92636,0.56952,0.76871,1.40429,0.57217,0.91869,0.00840115,0.00840115,0.00840115
325,2339.1,1.01287,2.25057,0.9081,1.14944,0.92878,0.87861,0.93165,0.70775,0.91904,0.84581,0.90913,0.56613,0.79035,1.42611,0.59451,0.92679,0.0083962,0.0083962,0.0083962
326,2346.44,0.98959,2.18399,0.88484,1.13764,0.92531,0.878,0.93533,0.70161,0.92027,0.82696,0.90042,0.55601,0.80072,1.42475,0.60876,0.93532,0.00839125,0.00839125,0.00839125
327,2353.77,1.02796,2.26191,0.90156,1.14904,0.9345,0.88217,0.94593,0.69987,0.90593,0.85447,0.91176,0.57216,0.80278,1.4179,0.60197,0.93258,0.0083863,0.0083863,0.0083863
328,2361.21,0.99911,2.15986,0.87349,1.13687,0.92003,0.88643,0.94551,0.70375,0.9347,0.8291,0.91826,0.5572,0.79062,1.41982,0.60539,0.92511,0.00838135,0.00838135,0.00838135
329,2368.62,1.00859,2.23826,0.88775,1.13963,0.92308,0.8656,0.94435,0.71466,0.91346,0.84869,0.91993,0.55372,0.78107,1.45563,0.5937,0.92335,0.0083764,0.0083764,0.0083764
330,2376.02,0.99438,2.17794,0.87941,1.13779,0.92079,0.89534,0.94659,0.71543,0.89151,0.86421,0.90875,0.53793,0.78562,1.4384,0.59218,0.92742,0.00837145,0.00837145,0.00837145
331,2383.49,0.99784,2.16255,0.86769,1.12339,0.94553,0.88644,0.95079,0.7233,0.93709,0.85255,0.92412,0.55305,0.77165,1.41557,0.59154,0.92631,0.0083665,0.0083665,0.0083665
332,2390.77,1.02146,2.21546,0.89702,1.15674,0.90311,0.91442,0.94797,0.71294,0.89356,0.90354,0.93237,0.57517,0.78423,1.40714,0.58608,0.92129,0.00836155,0.00836155,0.00836155
333,2398.06,0.98386,2.15136,0.87022,1.12452,0.89609,0.87167,0.93681,0.7068,0.89794,0.85695,0.91832,0.54049,0.81914,1.50599,0.59721,0.93427,0.0083566,0.0083566,0.0083566
334,2405.32,0.993,2.13974,0.86617,1.12399,0.87406,0.8891,0.9306,0.69718,0.9075,0.82314,0.90251,0.52876,0.82064,1.51466,0.6109,0.93241,0.00835165,0.00835165,0.00835165
335,2412.53,1.00287,2.17198,0.87389,1.1355,0.93598,0.88441,0.94624,0.71353,0.92494,0.85309,0.9201,0.54791,0.78376,1.47591,0.59724,0.9134,0.0083467,0.0083467,0.0083467
336,2419.72,0.99409,2.17431,0.87847,1.13995,0.91505,0.89832,0.94431,0.70209,0.89976,0.89181,0.92985,0.56389,0.77618,1.4286,0.59303,0.914,0.00834175,0.00834175,0.00834175
337,2427.05,0.99786,2.1603,0.8691,1.13001,0.94348,0.88581,0.95129,0.71935,0.90862,0.86957,0.92957,0.56339,0.7595,1.42632,0.58354,0.90859,0.0083368,0.0083368,0.0083368
338,2434.38,0.99212,2.16344,0.85448,1.12121,0.93683,0.84808,0.93965,0.70946,0.94295,0.81373,0.91524,0.54746,0.76024,1.43224,0.58924,0.90356,0.00833185,0.00833185,0.00833185
339,2441.69,0.98238,2.12309,0.85313,1.11518,0.96471,0.85384,0.93944,0.71459,0.95331,0.84588,0.9241,0.55831,0.74917,1.42496,0.58483,0.89981,0.0083269,0.0083269,0.0083269
340,2448.94,0.991,2.15586,0.87196,1.13364,0.91541,0.87501,0.94211,0.71416,0.92319,0.85167,0.92247,0.55437,0.76995,1.40976,0.57405,0.91571,0.00832195,0.00832195,0.00832195
341,2456.27,0.99508,2.18923,0.87577,1.13381,0.93491,0.8811,0.94947,0.72099,0.90822,0.85542,0.9163,0.55677,0.77881,1.38507,0.57467,0.91805,0.008317,0.008317,0.008317
342,2463.74,1.00284,2.21742,0.87349,1.1312,0.93485,0.87201,0.94886,0.71776,0.94325,0.8378,0.91854,0.57088,0.76409,1.38105,0.5702,0.9137,0.00831205,0.00831205,0.00831205
343,2471.04,0.99703,2.17417,0.8739,1.13993,0.92135,0.87336,0.94563,0.72179,0.89628,0.8512,0.91517,0.55779,0.75609,1.40524,0.56721,0.90606,0.0083071,0.0083071,0.0083071
344,2478.4,0.98389,2.16308,0.85197,1.12303,0.93121,0.87167,0.9421,0.71656,0.94393,0.84521,0.92291,0.551,0.76567,1.41535,0.57822,0.90642,0.00830215,0.00830215,0.00830215
345,2485.73,0.99025,2.16472,0.85051,1.11315,0.93813,0.87711,0.94794,0.71931,0.93403,0.86262,0.92924,0.54971,0.76426,1.39971,0.57986,0.90469,0.0082972,0.0082972,0.0082972
346,2492.97,1.00086,2.15749,0.85903,1.12885,0.91715,0.89656,0.94387,0.71398,0.90781,0.88751,0.92723,0.5512,0.76302,1.38002,0.58961,0.90972,0.00829225,0.00829225,0.00829225
347,2500.3,0.98674,2.19822,0.86636,1.12564,0.93992,0.88849,0.95001,0.71596,0.91772,0.86603,0.91724,0.55911,0.75226,1.37963,0.57406,0.91225,0.0082873,0.0082873,0.0082873
348,2507.69,0.99718,2.19078,0.86226,1.12082,0.91729,0.86704,0.94024,0.72647,0.9012,0.85192,0.91909,0.56155,0.75033,1.36577,0.5718,0.91365,0.00828235,0.00828235,0.00828235
349,2514.95,0.98181,2.15871,0.85683,1.1318,0.90513,0.87604,0.94758,0.71436,0.89105,0.86387,0.92602,0.56317,0.77376,1.40345,0.57971,0.91709,0.0082774,0.0082774,0.0082774
350,2522.33,0.98159,2.14542,0.85257,1.12258,0.93123,0.89834,0.95661,0.72342,0.92939,0.89555,0.9448,0.57833,0.76319,1.40699,0.58812,0.91421,0.00827245,0.00827245,0.00827245
351,2529.74,0.9713,2.11704,0.84416,1.11606,0.92965,0.87786,0.94715,0.71593,0.92806,0.86537,0.93395,0.56231,0.77424,1.39768,0.59556,0.92632,0.0082675,0.0082675,0.0082675
352,2537.02,1.00552,2.15848,0.86113,1.13133,0.946,0.84821,0.94127,0.71193,0.94386,0.83303,0.924,0.56661,0.77299,1.40792,0.59449,0.92905,0.00826255,0.00826255,0.00826255
353,2544.25,0.99435,2.18416,0.87512,1.12899,0.92624,0.87333,0.94177,0.71227,0.91371,0.85831,0.91852,0.5713,0.77533,1.39027,0.57477,0.92208,0.0082576,0.0082576,0.0082576
354,2551.6,0.98078,2.11286,0.84404,1.11668,0.9178,0.88879,0.94801,0.7241,0.91216,0.87708,0.93187,0.57107,0.75628,1.37083,0.55774,0.91161,0.00825265,0.00825265,0.00825265
355,2558.87,0.99318,2.19146,0.86935,1.13303,0.90574,0.90682,0.94682,0.7091,0.89522,0.89524,0.92526,0.56185,0.7773,1.41351,0.5787,0.9164,0.0082477,0.0082477,0.0082477
356,2566.21,0.95652,2.05225,0.81293,1.10018,0.92743,0.89909,0.94938,0.7132,0.92372,0.88436,0.92924,0.55867,0.77603,1.41781,0.59427,0.91929,0.00824275,0.00824275,0.00824275
357,2573.52,0.97513,2.13488,0.82686,1.11222,0.88707,0.89646,0.94203,0.71933,0.90015,0.85364,0.91914,0.57146,0.77387,1.38906,0.59007,0.92205,0.0082378,0.0082378,0.0082378
358,2580.75,0.96264,2.10107,0.82813,1.10736,0.94259,0.87929,0.95156,0.71446,0.92903,0.86308,0.92243,0.56901,0.77126,1.39504,0.57827,0.92371,0.00823285,0.00823285,0.00823285
359,2587.93,0.97539,2.11931,0.84549,1.1192,0.96566,0.87221,0.95752,0.72007,0.94438,0.85008,0.92098,0.56315,0.76328,1.38137,0.55174,0.91716,0.0082279,0.0082279,0.0082279
360,2595.15,0.98451,2.16325,0.86337,1.12802,0.91776,0.91698,0.95669,0.71539,0.91049,0.89287,0.9395,0.5703,0.76138,1.39999,0.5656,0.91897,0.00822295,0.00822295,0.00822295
361,2602.42,0.9658,2.11453,0.83735,1.11002,0.91529,0.92332,0.95838,0.7158,0.9196,0.88633,0.93781,0.5812,0.75531,1.37735,0.56078,0.91599,0.008218,0.008218,0.008218
362,2609.63,0.98819,2.1371,0.84681,1.13049,0.89477,0.91477,0.95051,0.71069,0.8775,0.89622,0.92706,0.56303,0.7699,1.38818,0.56496,0.91424,0.00821305,0.00821305,0.00821305
363,2616.95,0.99686,2.17371,0.86976,1.13228,0.89187,0.89875,0.95179,0.71867,0.9372,0.83219,0.92342,0.55694,0.77297,1.39993,0.56055,0.91064,0.0082081,0.0082081,0.0082081
364,2624.18,0.96666,2.10712,0.83687,1.12109,0.92758,0.90061,0.95429,0.72135,0.90727,0.87492,0.92756,0.55434,0.76464,1.38799,0.56098,0.91034,0.00820315,0.00820315,0.00820315
365,2631.38,0.97507,2.12295,0.8399,1.13067,0.94504,0.89803,0.95686,0.72565,0.94835,0.86393,0.94009,0.57131,0.75686,1.37108,0.54915,0.90697,0.0081982,0.0081982,0.0081982
366,2638.64,0.95426,2.0316,0.81346,1.10764,0.94517,0.90653,0.95532,0.71951,0.9369,0.88209,0.93725,0.56117,0.76489,1.41075,0.56221,0.91224,0.00819325,0.00819325,0.00819325
367,2645.82,0.96331,2.13001,0.84677,1.12719,0.91162,0.92176,0.95457,0.72468,0.93052,0.85805,0.92678,0.56166,0.74972,1.37918,0.55838,0.9064,0.0081883,0.0081883,0.0081883
368,2653.1,0.97557,2.11199,0.84728,1.1184,0.94278,0.88065,0.94662,0.72778,0.91329,0.85,0.90449,0.55588,0.73864,1.38693,0.56193,0.90035,0.00818335,0.00818335,0.00818335
369,2660.4,0.97638,2.15148,0.84002,1.11481,0.89303,0.90381,0.94504,0.72993,0.87519,0.88486,0.91067,0.56373,0.74298,1.35555,0.5541,0.90153,0.0081784,0.0081784,0.0081784
370,2667.72,0.98846,2.11868,0.85106,1.13219,0.93336,0.87118,0.9448,0.72039,0.90429,0.83952,0.89591,0.55057,0.74894,1.35164,0.56488,0.90575,0.00817345,0.00817345,0.00817345
371,2675.06,0.97066,2.1687,0.85111,1.12448,0.89121,0.914,0.95137,0.71973,0.87924,0.88109,0.92405,0.55224,0.76526,1.35344,0.56472,0.91609,0.0081685,0.0081685,0.0081685
372,2682.4,0.98886,2.19404,0.86696,1.12728,0.93895,0.91065,0.9522,0.71102,0.93761,0.86899,0.92415,0.54964,0.7767,1.37128,0.5558,0.91256,0.00816355,0.00816355,0.00816355
373,2689.67,0.98247,2.13903,0.85392,1.12473,0.93852,0.88913,0.9549,0.70916,0.91727,0.86483,0.92491,0.55359,0.79032,1.39275,0.56765,0.91616,0.0081586,0.0081586,0.0081586
374,2696.92,0.96558,2.1326,0.83963,1.10844,0.89807,0.88538,0.94783,0.70629,0.87638,0.86269,0.92151,0.55732,0.79697,1.40984,0.58284,0.92799,0.00815365,0.00815365,0.00815365
375,2704.25,0.95378,2.06902,0.81288,1.10538,0.93143,0.89287,0.95386,0.72114,0.92582,0.87995,0.9334,0.56651,0.78458,1.39094,0.58009,0.92856,0.0081487,0.0081487,0.0081487
376,2711.53,0.98192,2.15715,0.85631,1.11677,0.93861,0.89635,0.95304,0.72366,0.92643,0.88634,0.93465,0.57143,0.76664,1.36574,0.57453,0.91758,0.00814375,0.00814375,0.00814375
377,2718.78,0.95899,2.0922,0.82362,1.11103,0.91777,0.90012,0.9512,0.7215,0.91169,0.88358,0.93146,0.56442,0.76028,1.35082,0.56468,0.915,0.0081388,0.0081388,0.0081388
378,2726.13,0.9823,2.17792,0.85256,1.12651,0.89725,0.91923,0.95344,0.72105,0.87986,0.90155,0.92827,0.58617,0.75954,1.3712,0.57161,0.91668,0.00813385,0.00813385,0.00813385
379,2733.4,0.97447,2.1358,0.84407,1.11948,0.93915,0.86923,0.95771,0.72763,0.92577,0.85678,0.93923,0.59267,0.74267,1.32636,0.54932,0.90945,0.0081289,0.0081289,0.0081289
380,2740.72,0.96092,2.05488,0.81947,1.10693,0.89581,0.91586,0.95392,0.73405,0.88483,0.90327,0.93327,0.58074,0.72934,1.34085,0.54581,0.89888,0.00812395,0.00812395,0.00812395
381,2748.07,0.98736,2.14431,0.8467,1.1189,0.9058,0.90956,0.94831,0.72788,0.91659,0.87271,0.93747,0.58003,0.73968,1.37708,0.55715,0.90104,0.008119,0.008119,0.008119
382,2755.39,0.97555,2.13942,0.83766,1.11898,0.89594,0.89665,0.95302,0.73262,0.91069,0.86833,0.93159,0.58392,0.76284,1.39193,0.57559,0.91149,0.00811405,0.00811405,0.00811405
383,2762.66,0.9563,2.08912,0.82531,1.10296,0.93616,0.88862,0.95531,0.7271,0.93468,0.87117,0.93451,0.56851,0.76822,1.38194,0.58781,0.9167,0.0081091,0.0081091,0.0081091
384,2770.17,0.98678,2.17795,0.85505,1.11281,0.95609,0.8905,0.95975,0.72837,0.9501,0.87861,0.94057,0.58215,0.7625,1.35539,0.57466,0.91164,0.00810415,0.00810415,0.00810415
385,2777.55,0.97154,2.10644,0.83334,1.11226,0.95702,0.88595,0.96054,0.73102,0.95239,0.8735,0.93809,0.56456,0.76195,1.34412,0.56276,0.91243,0.0080992,0.0080992,0.0080992
386,2785.09,0.98008,2.16325,0.84395,1.12223,0.93045,0.91624,0.9563,0.72985,0.91914,0.89466,0.93396,0.56636,0.75883,1.35613,0.55466,0.91275,0.00809425,0.00809425,0.00809425
387,2792.36,0.95915,2.09091,0.82855,1.11322,0.90118,0.90022,0.9546,0.73736,0.9129,0.87986,0.93729,0.56142,0.75173,1.34767,0.55004,0.9102,0.0080893,0.0080893,0.0080893
388,2799.67,0.96002,2.1057,0.82864,1.11323,0.96057,0.88891,0.9567,0.74348,0.95828,0.87435,0.94186,0.57284,0.71623,1.32711,0.5438,0.89257,0.00808435,0.00808435,0.00808435
389,2806.95,0.9495,2.05348,0.81628,1.1089,0.93317,0.90535,0.95749,0.7514,0.92201,0.89194,0.9421,0.58517,0.72719,1.33792,0.56107,0.8967,0.0080794,0.0080794,0.0080794
390,2814.37,0.93796,2.01518,0.79366,1.10125,0.90921,0.92873,0.95689,0.74056,0.90786,0.88873,0.93394,0.56973,0.72997,1.34094,0.56965,0.89636,0.00807445,0.00807445,0.00807445
