epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
801,84357.2,0.60224,1.37948,0.54877,0.89275,0.91822,0.87256,0.91665,0.77505,0.91117,0.8622,0.9032,0.60937,0.32244,0.63898,0.25843,0.49986,0.00604,0.00604,0.00604
802,84459.8,0.63755,1.44551,0.57098,0.93218,0.92242,0.86629,0.91636,0.77718,0.91377,0.85828,0.90394,0.61005,0.32251,0.63838,0.25662,0.49959,0.00603505,0.00603505,0.00603505
803,84562.1,0.64355,1.42235,0.58,0.92735,0.90771,0.87658,0.91693,0.77844,0.89781,0.85897,0.90459,0.60954,0.32189,0.63601,0.25472,0.4996,0.0060301,0.0060301,0.0060301
804,84665.6,0.59154,1.33777,0.52933,0.90254,0.89621,0.87969,0.92274,0.78042,0.88899,0.85904,0.91185,0.61422,0.32081,0.63593,0.25394,0.49924,0.00602515,0.00602515,0.00602515
805,84768.9,0.61566,1.3927,0.57294,0.90482,0.91554,0.8655,0.92385,0.78295,0.90593,0.85647,0.91281,0.61376,0.32084,0.63565,0.25491,0.49931,0.0060202,0.0060202,0.0060202
806,84873,0.59808,1.34772,0.56392,0.89823,0.91533,0.86656,0.92396,0.78434,0.90584,0.8578,0.9108,0.61594,0.32188,0.63719,0.25616,0.49981,0.00601525,0.00601525,0.00601525
807,84976.5,0.59865,1.36373,0.55205,0.89468,0.90987,0.86873,0.92431,0.78321,0.90077,0.85983,0.91083,0.61439,0.32267,0.63713,0.25703,0.50012,0.0060103,0.0060103,0.0060103
808,85080.1,0.62013,1.38612,0.58238,0.91144,0.91254,0.86982,0.92479,0.7841,0.90307,0.8614,0.90988,0.61689,0.32219,0.63538,0.25628,0.50034,0.00600535,0.00600535,0.00600535
809,85183.7,0.62932,1.46439,0.59028,0.93221,0.8902,0.88468,0.91856,0.7799,0.88138,0.87357,0.90642,0.60948,0.32053,0.6349,0.25567,0.49962,0.0060004,0.0060004,0.0060004
810,85287,0.6119,1.38358,0.55294,0.90728,0.8938,0.87946,0.92219,0.78231,0.90764,0.84974,0.90751,0.61476,0.31969,0.63578,0.25577,0.49908,0.00599545,0.00599545,0.00599545
811,85391.6,0.61401,1.38236,0.56275,0.91163,0.89742,0.88255,0.92138,0.78042,0.89009,0.87122,0.90535,0.61191,0.31884,0.63527,0.25389,0.49828,0.0059905,0.0059905,0.0059905
812,85495.6,0.60739,1.40696,0.54831,0.90378,0.90002,0.88613,0.92297,0.78454,0.89169,0.87729,0.90623,0.61089,0.31789,0.63378,0.25218,0.49777,0.00598555,0.00598555,0.00598555
813,85599.1,0.59389,1.38505,0.54808,0.90638,0.89463,0.88516,0.92419,0.7858,0.88548,0.87653,0.90817,0.61335,0.31684,0.63225,0.25227,0.49723,0.0059806,0.0059806,0.0059806
814,85701.4,0.59399,1.33028,0.5413,0.89776,0.89419,0.88712,0.92445,0.78539,0.88425,0.87789,0.90774,0.61196,0.31679,0.63222,0.25296,0.49703,0.00597565,0.00597565,0.00597565
815,85805.3,0.61899,1.42561,0.56654,0.92797,0.91216,0.87995,0.92009,0.78195,0.90352,0.87223,0.9028,0.60647,0.31705,0.63133,0.25209,0.49703,0.0059707,0.0059707,0.0059707
816,85908.6,0.60024,1.34102,0.54504,0.90467,0.90124,0.88325,0.91957,0.77895,0.89299,0.87492,0.90419,0.60882,0.31657,0.63067,0.25239,0.49671,0.00596575,0.00596575,0.00596575
817,86012.8,0.62159,1.381,0.55986,0.92579,0.9021,0.88324,0.92003,0.77901,0.89582,0.86987,0.90376,0.6077,0.31672,0.6321,0.25252,0.49706,0.0059608,0.0059608,0.0059608
818,86116.3,0.58955,1.31521,0.52789,0.88036,0.89603,0.87655,0.91944,0.77901,0.90368,0.8566,0.90401,0.60652,0.3185,0.63358,0.25524,0.49765,0.00595585,0.00595585,0.00595585
819,86220.9,0.58823,1.31548,0.52339,0.89993,0.89876,0.8829,0.91979,0.77852,0.90632,0.85366,0.90553,0.6082,0.31932,0.63341,0.25578,0.4981,0.0059509,0.0059509,0.0059509
820,86325,0.61644,1.39073,0.54289,0.90819,0.89886,0.88164,0.91783,0.7765,0.89147,0.87384,0.90284,0.6047,0.3205,0.63315,0.25698,0.4989,0.00594595,0.00594595,0.00594595
821,86429.7,0.60968,1.38797,0.54143,0.91653,0.90687,0.8811,0.91873,0.77842,0.89977,0.87445,0.9035,0.60662,0.32092,0.63295,0.25659,0.49881,0.005941,0.005941,0.005941
822,86534.1,0.59661,1.39937,0.54953,0.90773,0.90338,0.88296,0.91831,0.77966,0.897,0.87568,0.90375,0.60714,0.32082,0.63416,0.25809,0.499,0.00593605,0.00593605,0.00593605
823,86637.6,0.60006,1.40387,0.54031,0.89371,0.90121,0.88216,0.91975,0.77906,0.89552,0.8766,0.90499,0.60648,0.3199,0.63486,0.25696,0.49847,0.0059311,0.0059311,0.0059311
824,86741.3,0.61303,1.42876,0.57667,0.91493,0.8963,0.88511,0.92051,0.78234,0.89316,0.8794,0.90671,0.60086,0.31886,0.63329,0.25369,0.49848,0.00592615,0.00592615,0.00592615
825,86845.6,0.62395,1.45153,0.58348,0.93384,0.89534,0.89129,0.92148,0.78355,0.89129,0.87984,0.90606,0.60036,0.31719,0.63207,0.25097,0.49825,0.0059212,0.0059212,0.0059212
826,86948,0.63268,1.39124,0.57495,0.92772,0.89376,0.88997,0.92117,0.78251,0.9198,0.84986,0.90489,0.60051,0.31683,0.63094,0.25031,0.49772,0.00591625,0.00591625,0.00591625
827,87049.6,0.59135,1.35529,0.5338,0.89538,0.92284,0.85786,0.92265,0.78314,0.92241,0.85159,0.90779,0.60319,0.31663,0.63052,0.25026,0.49764,0.0059113,0.0059113,0.0059113
828,87152.8,0.60491,1.40584,0.53838,0.90658,0.88638,0.89231,0.92342,0.78399,0.9222,0.84842,0.90891,0.60476,0.31662,0.62926,0.25068,0.49757,0.00590635,0.00590635,0.00590635
829,87257.1,0.60802,1.39493,0.54199,0.91936,0.93507,0.84519,0.92374,0.78223,0.93112,0.84179,0.91025,0.60307,0.31657,0.62926,0.25131,0.49739,0.0059014,0.0059014,0.0059014
830,87360.7,0.5918,1.36626,0.54066,0.89124,0.8943,0.89544,0.92478,0.78685,0.89102,0.88277,0.91202,0.60477,0.31609,0.62861,0.25186,0.49767,0.00589645,0.00589645,0.00589645
831,87464.3,0.63574,1.39615,0.57782,0.93784,0.9015,0.88275,0.92507,0.7865,0.89784,0.87507,0.91232,0.60679,0.31706,0.62894,0.25447,0.49844,0.0058915,0.0058915,0.0058915
832,87566.3,0.60843,1.37282,0.54841,0.8966,0.91022,0.87934,0.92571,0.78755,0.90518,0.87102,0.91013,0.60388,0.31769,0.6287,0.25547,0.49914,0.00588655,0.00588655,0.00588655
833,87670.3,0.60096,1.342,0.54126,0.90017,0.90456,0.88809,0.92428,0.78507,0.90532,0.87022,0.90845,0.60522,0.31762,0.6278,0.25615,0.49927,0.0058816,0.0058816,0.0058816
834,87773.7,0.61391,1.38295,0.55517,0.91079,0.92217,0.87902,0.92515,0.78404,0.91679,0.87423,0.91209,0.60682,0.31781,0.62725,0.25612,0.4997,0.00587665,0.00587665,0.00587665
835,87876.6,0.62293,1.41646,0.57024,0.91188,0.92713,0.87696,0.92537,0.78441,0.9217,0.87216,0.91144,0.6069,0.31739,0.62709,0.25634,0.49959,0.0058717,0.0058717,0.0058717
836,87980.9,0.6072,1.36915,0.53939,0.90522,0.90433,0.87538,0.92981,0.79116,0.89897,0.87058,0.91679,0.61112,0.31703,0.6264,0.25638,0.49921,0.00586675,0.00586675,0.00586675
837,88084,0.61489,1.38092,0.54775,0.9144,0.90259,0.87207,0.91777,0.78115,0.93231,0.84083,0.9063,0.60289,0.31632,0.62536,0.25393,0.49899,0.0058618,0.0058618,0.0058618
838,88187.4,0.62475,1.38864,0.57973,0.90915,0.90221,0.87745,0.9169,0.77907,0.89584,0.8752,0.90494,0.60513,0.31684,0.62504,0.2535,0.49906,0.00585685,0.00585685,0.00585685
839,88291.1,0.62916,1.40981,0.58205,0.93835,0.91195,0.87714,0.9161,0.7786,0.9064,0.87243,0.90281,0.60301,0.31649,0.62481,0.25205,0.49878,0.0058519,0.0058519,0.0058519
840,88396,0.62583,1.37839,0.56005,0.92903,0.91791,0.85884,0.9192,0.78265,0.91926,0.84991,0.90659,0.60656,0.31559,0.62321,0.25006,0.49822,0.00584695,0.00584695,0.00584695
841,88501.7,0.59959,1.36629,0.54881,0.92784,0.90407,0.89176,0.91901,0.78249,0.89625,0.88796,0.90691,0.6076,0.31512,0.62114,0.24681,0.49785,0.005842,0.005842,0.005842
842,88605.7,0.59649,1.30936,0.54003,0.89896,0.90725,0.88781,0.91956,0.78196,0.89791,0.88667,0.90802,0.60763,0.31443,0.62064,0.24432,0.4973,0.00583705,0.00583705,0.00583705
843,88709.5,0.60814,1.37922,0.55942,0.90937,0.90294,0.89046,0.9217,0.78522,0.89382,0.8842,0.90893,0.60771,0.3143,0.62045,0.24416,0.49705,0.0058321,0.0058321,0.0058321
844,88813.7,0.61474,1.36573,0.56318,0.919,0.91222,0.88532,0.92387,0.78718,0.90474,0.87872,0.91144,0.60652,0.31458,0.62009,0.2452,0.49694,0.00582715,0.00582715,0.00582715
845,88919.2,0.591,1.35914,0.53525,0.90276,0.91464,0.88466,0.92384,0.7878,0.90918,0.87986,0.91261,0.60871,0.31427,0.61865,0.24502,0.4966,0.0058222,0.0058222,0.0058222
846,89023.2,0.59679,1.3417,0.54603,0.88867,0.91384,0.88578,0.91834,0.78281,0.90838,0.88098,0.906,0.60354,0.31325,0.61804,0.24564,0.49604,0.00581725,0.00581725,0.00581725
847,89124.4,0.59026,1.34075,0.52624,0.87966,0.9077,0.88622,0.91387,0.77994,0.89792,0.8841,0.90273,0.60295,0.31314,0.61849,0.24765,0.49591,0.0058123,0.0058123,0.0058123
848,89227.5,0.59142,1.33624,0.54485,0.89701,0.90868,0.88367,0.91438,0.78151,0.90321,0.87887,0.90219,0.60328,0.31284,0.61847,0.24815,0.49621,0.00580735,0.00580735,0.00580735
849,89329.9,0.5905,1.30765,0.53452,0.90311,0.91247,0.88279,0.91341,0.77858,0.90698,0.87799,0.90044,0.60113,0.31293,0.61863,0.24712,0.49657,0.0058024,0.0058024,0.0058024
850,89433.1,0.60726,1.3405,0.54719,0.90413,0.91905,0.8795,0.91319,0.77958,0.91327,0.87483,0.90033,0.60194,0.31311,0.61805,0.24641,0.49655,0.00579745,0.00579745,0.00579745
851,89537,0.58607,1.30667,0.51108,0.89909,0.91387,0.88134,0.91181,0.77834,0.90839,0.87655,0.89914,0.60096,0.31199,0.61649,0.2453,0.4963,0.0057925,0.0057925,0.0057925
852,89640.4,0.59735,1.32661,0.52839,0.90243,0.91182,0.88533,0.91055,0.7787,0.90606,0.88097,0.89791,0.60285,0.31128,0.61729,0.24604,0.49613,0.00578755,0.00578755,0.00578755
853,89743.4,0.60947,1.39407,0.55894,0.92797,0.91014,0.886,0.91259,0.78052,0.90449,0.88131,0.89968,0.60394,0.31114,0.61814,0.24557,0.49598,0.0057826,0.0057826,0.0057826
854,89846.9,0.59834,1.35237,0.55746,0.9048,0.8868,0.90779,0.91454,0.78134,0.90145,0.88281,0.90102,0.60356,0.31087,0.61683,0.24484,0.49615,0.00577765,0.00577765,0.00577765
855,89949.8,0.59652,1.38434,0.55373,0.91719,0.88586,0.90811,0.9142,0.78068,0.90037,0.88165,0.90009,0.60524,0.31073,0.61778,0.24357,0.49593,0.0057727,0.0057727,0.0057727
856,90052.6,0.60569,1.39203,0.55189,0.91873,0.89173,0.90715,0.91485,0.78248,0.90195,0.88196,0.90135,0.60584,0.3107,0.61802,0.24402,0.49587,0.00576775,0.00576775,0.00576775
857,90154.9,0.60245,1.37693,0.53146,0.89802,0.89002,0.91115,0.91468,0.78203,0.90028,0.88104,0.90168,0.60609,0.31066,0.61694,0.24455,0.49574,0.0057628,0.0057628,0.0057628
858,90256.2,0.60598,1.36928,0.55121,0.89479,0.88816,0.9114,0.91435,0.78284,0.90143,0.88119,0.90134,0.60823,0.31069,0.61828,0.24478,0.49534,0.00575785,0.00575785,0.00575785
859,90359.7,0.61178,1.36001,0.53282,0.907,0.88886,0.91008,0.91511,0.782,0.89857,0.88266,0.90022,0.60757,0.31011,0.61718,0.24368,0.49485,0.0057529,0.0057529,0.0057529
860,90463.4,0.61196,1.38308,0.55658,0.90877,0.88993,0.91418,0.91879,0.78525,0.89989,0.88347,0.90371,0.60717,0.30932,0.61701,0.24343,0.49474,0.00574795,0.00574795,0.00574795
861,90567.3,0.62188,1.41105,0.54119,0.92368,0.88801,0.915,0.91728,0.78228,0.88014,0.89622,0.90179,0.60728,0.30925,0.6168,0.24331,0.49465,0.005743,0.005743,0.005743
862,90670.5,0.57837,1.35345,0.52776,0.88387,0.88962,0.90993,0.91524,0.78397,0.88186,0.89748,0.90191,0.60739,0.30855,0.61492,0.24208,0.49439,0.00573805,0.00573805,0.00573805
863,90775.1,0.57717,1.32224,0.51668,0.8818,0.88711,0.90974,0.91317,0.78159,0.88083,0.89742,0.89987,0.60715,0.30854,0.61508,0.24182,0.49444,0.0057331,0.0057331,0.0057331
864,90879.3,0.61093,1.38084,0.5467,0.91281,0.88935,0.90763,0.91385,0.78097,0.88375,0.89594,0.90015,0.60776,0.30922,0.61513,0.24159,0.49463,0.00572815,0.00572815,0.00572815
865,90984.2,0.60088,1.37652,0.50907,0.91163,0.89252,0.90713,0.91432,0.77977,0.8876,0.89531,0.90105,0.60779,0.30892,0.61472,0.2408,0.49444,0.0057232,0.0057232,0.0057232
866,91089.5,0.57232,1.30846,0.51191,0.86914,0.88877,0.90849,0.91083,0.78037,0.88188,0.90019,0.89976,0.6042,0.30925,0.61608,0.24084,0.49467,0.00571825,0.00571825,0.00571825
867,91193.6,0.60126,1.36188,0.52411,0.90828,0.89417,0.90767,0.91103,0.77775,0.8867,0.89847,0.89724,0.60208,0.30913,0.61659,0.24168,0.49428,0.0057133,0.0057133,0.0057133
868,91297.2,0.61149,1.35077,0.53637,0.89505,0.89422,0.90522,0.91082,0.7781,0.88864,0.89549,0.89696,0.60249,0.30969,0.61672,0.24192,0.49439,0.00570835,0.00570835,0.00570835
869,91401.5,0.59487,1.35374,0.55982,0.90366,0.89335,0.90452,0.90797,0.77589,0.89368,0.89081,0.89403,0.6003,0.31019,0.61655,0.24245,0.49463,0.0057034,0.0057034,0.0057034
870,91506.8,0.6132,1.3921,0.55047,0.9013,0.89772,0.9023,0.9139,0.78271,0.89434,0.89534,0.90285,0.60457,0.31047,0.61709,0.24297,0.49471,0.00569845,0.00569845,0.00569845
871,91610.9,0.6211,1.37066,0.56163,0.9407,0.89523,0.90678,0.91411,0.78229,0.89182,0.89385,0.90281,0.60615,0.30986,0.61514,0.24224,0.49424,0.0056935,0.0056935,0.0056935
872,91714.5,0.59994,1.41429,0.54743,0.91763,0.89562,0.90724,0.91116,0.78048,0.89081,0.89743,0.89945,0.60505,0.30933,0.61574,0.24114,0.49417,0.00568855,0.00568855,0.00568855
873,91817.3,0.59596,1.33315,0.53177,0.89537,0.89465,0.90463,0.91124,0.78051,0.89111,0.8942,0.8993,0.60444,0.30886,0.61667,0.24152,0.49411,0.0056836,0.0056836,0.0056836
874,91920,0.58349,1.32487,0.51778,0.90477,0.89444,0.90745,0.91324,0.78113,0.89319,0.89501,0.90166,0.60673,0.30842,0.61708,0.24196,0.49396,0.00567865,0.00567865,0.00567865
875,92023.1,0.57599,1.28991,0.52886,0.87981,0.90251,0.89729,0.91584,0.7844,0.90092,0.8861,0.90394,0.60733,0.30765,0.61725,0.24155,0.49352,0.0056737,0.0056737,0.0056737
876,92126.2,0.56024,1.27294,0.50017,0.87407,0.8963,0.90295,0.9208,0.78743,0.89446,0.89194,0.90884,0.61006,0.30687,0.61684,0.24201,0.49353,0.00566875,0.00566875,0.00566875
877,92231.2,0.5994,1.35916,0.52978,0.90517,0.88845,0.90665,0.91961,0.78406,0.88421,0.89482,0.90451,0.60684,0.30662,0.61598,0.2416,0.49303,0.0056638,0.0056638,0.0056638
878,92335.6,0.60974,1.3804,0.56297,0.93079,0.889,0.90485,0.91918,0.78469,0.92007,0.86026,0.90428,0.60765,0.30633,0.6152,0.24153,0.49271,0.00565885,0.00565885,0.00565885
879,92438.8,0.61072,1.34077,0.55833,0.90787,0.88937,0.90478,0.91788,0.7859,0.88138,0.89528,0.9028,0.60849,0.30665,0.61455,0.2416,0.49294,0.0056539,0.0056539,0.0056539
880,92542.6,0.59627,1.33272,0.54227,0.90188,0.88657,0.90893,0.91781,0.78627,0.87757,0.89743,0.90235,0.6093,0.30707,0.61836,0.24245,0.49322,0.00564895,0.00564895,0.00564895
881,92645.9,0.59773,1.34983,0.53821,0.90979,0.88502,0.91203,0.91666,0.78439,0.91815,0.85998,0.89987,0.60884,0.30762,0.61613,0.24247,0.49328,0.005644,0.005644,0.005644
882,92749,0.59288,1.35109,0.5319,0.91467,0.88702,0.90778,0.91674,0.78433,0.91283,0.85812,0.8987,0.60896,0.3073,0.61468,0.24174,0.49313,0.00563905,0.00563905,0.00563905
883,92852.5,0.59556,1.41967,0.55864,0.91258,0.88958,0.90369,0.91886,0.78544,0.91413,0.85777,0.90302,0.61081,0.30745,0.61393,0.24211,0.49304,0.0056341,0.0056341,0.0056341
884,92955.6,0.58225,1.34635,0.54514,0.90212,0.92043,0.86801,0.92058,0.78527,0.91423,0.84312,0.89658,0.60613,0.30818,0.61388,0.24325,0.4931,0.00562915,0.00562915,0.00562915
885,93058.2,0.59667,1.34062,0.53478,0.89391,0.88955,0.90791,0.92436,0.78876,0.91925,0.84172,0.90015,0.60731,0.30849,0.61284,0.24295,0.4933,0.0056242,0.0056242,0.0056242
886,93161.4,0.60459,1.41487,0.53964,0.92369,0.89062,0.91205,0.92592,0.78967,0.92059,0.84375,0.89884,0.60486,0.30825,0.612,0.24077,0.4932,0.00561925,0.00561925,0.00561925
887,93264.6,0.59474,1.35721,0.52126,0.89971,0.88853,0.91215,0.92413,0.78759,0.92096,0.84384,0.89812,0.60471,0.3084,0.61135,0.2406,0.49335,0.0056143,0.0056143,0.0056143
888,93367.7,0.56446,1.26695,0.49579,0.86643,0.90333,0.89975,0.92421,0.79188,0.88938,0.87416,0.89689,0.60414,0.30889,0.61159,0.24107,0.49365,0.00560935,0.00560935,0.00560935
889,93471.1,0.59783,1.33655,0.52853,0.90792,0.89486,0.89898,0.92209,0.78958,0.88281,0.8706,0.89357,0.60038,0.30942,0.61081,0.24204,0.4939,0.0056044,0.0056044,0.0056044
890,93574.6,0.60322,1.35211,0.5353,0.90257,0.89193,0.89763,0.93141,0.79635,0.91319,0.84514,0.90243,0.60929,0.30927,0.61052,0.24247,0.49399,0.00559945,0.00559945,0.00559945
891,93680.4,0.59773,1.35903,0.53013,0.90001,0.908,0.87432,0.92384,0.79293,0.90898,0.8499,0.89756,0.60679,0.30958,0.61111,0.24402,0.494,0.0055945,0.0055945,0.0055945
892,93785.1,0.59527,1.29073,0.53664,0.89251,0.90848,0.87365,0.92244,0.79143,0.90685,0.84873,0.89341,0.60716,0.30899,0.61135,0.24393,0.49385,0.00558955,0.00558955,0.00558955
893,93888.5,0.57047,1.37316,0.52479,0.88824,0.90856,0.87314,0.9222,0.79108,0.89927,0.85016,0.89291,0.60709,0.30875,0.61031,0.24372,0.49367,0.0055846,0.0055846,0.0055846
894,93992.8,0.57693,1.36271,0.52207,0.91101,0.91658,0.8819,0.92592,0.7932,0.90207,0.86662,0.89786,0.60603,0.30854,0.61013,0.24397,0.49378,0.00557965,0.00557965,0.00557965
895,94096.5,0.61354,1.38187,0.55817,0.91551,0.90967,0.88615,0.92742,0.79329,0.89456,0.86592,0.89432,0.60424,0.3094,0.61089,0.24497,0.49405,0.0055747,0.0055747,0.0055747
896,94200.6,0.58843,1.35524,0.53118,0.90929,0.90957,0.88711,0.92921,0.79416,0.89548,0.8666,0.89685,0.60568,0.30901,0.61044,0.24515,0.49398,0.00556975,0.00556975,0.00556975
897,94303.1,0.56109,1.27254,0.50197,0.89434,0.91775,0.88138,0.93011,0.7964,0.89979,0.8628,0.89876,0.61035,0.30923,0.60859,0.24492,0.49399,0.0055648,0.0055648,0.0055648
898,94405.7,0.58007,1.34986,0.53073,0.89314,0.91729,0.88394,0.92991,0.79576,0.90195,0.86786,0.90207,0.61073,0.3091,0.60708,0.24445,0.49412,0.00555985,0.00555985,0.00555985
899,94508.8,0.59093,1.35835,0.53728,0.8951,0.91345,0.88525,0.93419,0.79897,0.90295,0.86825,0.90639,0.61197,0.30924,0.60785,0.24458,0.49428,0.0055549,0.0055549,0.0055549
900,94611.8,0.59236,1.35274,0.5303,0.90863,0.90502,0.89162,0.93423,0.79961,0.89294,0.87418,0.90634,0.61076,0.30864,0.60832,0.24387,0.49401,0.00554995,0.00554995,0.00554995
901,94714.4,0.57959,1.33433,0.51746,0.8895,0.90606,0.89199,0.93451,0.80141,0.89637,0.8735,0.90655,0.61383,0.30881,0.60839,0.24372,0.49404,0.005545,0.005545,0.005545
902,94817.7,0.54646,1.24623,0.49164,0.84909,0.90995,0.89227,0.93446,0.80203,0.9027,0.86902,0.9088,0.61345,0.3093,0.60901,0.24448,0.49415,0.00554005,0.00554005,0.00554005
903,94920,0.57654,1.31548,0.53138,0.89073,0.92161,0.88807,0.93503,0.8016,0.91508,0.88011,0.9187,0.62015,0.30993,0.60829,0.24308,0.49419,0.0055351,0.0055351,0.0055351
904,95022.2,0.59299,1.31584,0.52568,0.91698,0.92097,0.88827,0.93623,0.80157,0.91468,0.88011,0.91978,0.62064,0.30975,0.60732,0.24222,0.4941,0.00553015,0.00553015,0.00553015
905,95126.1,0.61097,1.38522,0.55033,0.9249,0.92273,0.88811,0.93608,0.80306,0.9175,0.87817,0.91968,0.62285,0.30996,0.60709,0.2415,0.49404,0.0055252,0.0055252,0.0055252
906,95229.5,0.61594,1.35678,0.53932,0.92448,0.92294,0.88757,0.93615,0.80086,0.91771,0.87682,0.91645,0.62025,0.31023,0.6072,0.24092,0.49406,0.00552025,0.00552025,0.00552025
907,95332.7,0.5831,1.32656,0.51895,0.88447,0.92912,0.88515,0.93757,0.80354,0.92515,0.87816,0.91785,0.62328,0.31043,0.60706,0.24169,0.4938,0.0055153,0.0055153,0.0055153
908,95436.5,0.59397,1.3205,0.52508,0.89938,0.92924,0.88613,0.93752,0.80283,0.92511,0.87881,0.91774,0.62291,0.31154,0.60802,0.24297,0.4941,0.00551035,0.00551035,0.00551035
909,95540.4,0.58563,1.35197,0.52349,0.89286,0.9298,0.88744,0.93725,0.80549,0.92354,0.88067,0.91966,0.62446,0.31148,0.60745,0.24263,0.49416,0.0055054,0.0055054,0.0055054
910,95643.7,0.61135,1.36381,0.53807,0.91343,0.92511,0.88875,0.93389,0.80279,0.92039,0.88129,0.91636,0.62452,0.31155,0.60833,0.24283,0.49423,0.00550045,0.00550045,0.00550045
911,95747.6,0.57243,1.31761,0.5302,0.8988,0.92636,0.8866,0.93359,0.80358,0.92192,0.88122,0.91604,0.62502,0.31183,0.60857,0.24364,0.49454,0.0054955,0.0054955,0.0054955
912,95851.8,0.55956,1.24404,0.50349,0.8733,0.91954,0.88575,0.93162,0.80118,0.91484,0.88088,0.91223,0.62115,0.31154,0.60956,0.24359,0.49453,0.00549055,0.00549055,0.00549055
913,95956.4,0.6005,1.34645,0.51611,0.906,0.91718,0.88804,0.92966,0.79986,0.91828,0.87616,0.91468,0.62313,0.3118,0.61035,0.24391,0.49475,0.0054856,0.0054856,0.0054856
914,96060.3,0.56216,1.31227,0.51593,0.88306,0.92562,0.88242,0.92884,0.80064,0.92404,0.87617,0.91394,0.62112,0.31188,0.611,0.24379,0.49485,0.00548065,0.00548065,0.00548065
915,96165.8,0.60577,1.35434,0.52637,0.90223,0.92958,0.88057,0.92866,0.79977,0.92874,0.8738,0.914,0.61959,0.31225,0.61127,0.24399,0.49514,0.0054757,0.0054757,0.0054757
916,96269.8,0.59076,1.3048,0.513,0.89988,0.92606,0.88077,0.92685,0.7977,0.92917,0.87327,0.91404,0.61929,0.31246,0.61173,0.24566,0.49547,0.00547075,0.00547075,0.00547075
917,96373.4,0.55877,1.2616,0.50447,0.86643,0.92338,0.87917,0.92942,0.79685,0.92608,0.8626,0.91381,0.61998,0.31252,0.61182,0.24629,0.49531,0.0054658,0.0054658,0.0054658
918,96477,0.60183,1.35971,0.53688,0.92518,0.92522,0.88046,0.92975,0.79571,0.92775,0.86455,0.91458,0.61827,0.3122,0.61106,0.24567,0.49489,0.00546085,0.00546085,0.00546085
919,96581.5,0.58736,1.33373,0.52584,0.89754,0.91129,0.89488,0.93006,0.79655,0.91387,0.87531,0.91403,0.61693,0.31167,0.60996,0.24477,0.49458,0.0054559,0.0054559,0.0054559
920,96685.4,0.57963,1.29404,0.51721,0.91053,0.9222,0.88302,0.93064,0.79884,0.91766,0.87567,0.91412,0.62021,0.31065,0.60949,0.24357,0.4943,0.00545095,0.00545095,0.00545095
921,96787.7,0.56829,1.28727,0.51155,0.88075,0.92571,0.88547,0.93121,0.79987,0.92147,0.87847,0.91505,0.61922,0.31045,0.60864,0.24267,0.49414,0.005446,0.005446,0.005446
922,96890.7,0.60013,1.36149,0.54721,0.90235,0.91957,0.89167,0.93133,0.79881,0.91989,0.87864,0.91451,0.62036,0.30943,0.60857,0.24255,0.49372,0.00544105,0.00544105,0.00544105
923,96994.1,0.58449,1.33422,0.53405,0.89725,0.91441,0.89041,0.92999,0.79515,0.91445,0.8766,0.91421,0.61979,0.30935,0.60947,0.24346,0.49353,0.0054361,0.0054361,0.0054361
924,97096.5,0.6175,1.35939,0.54989,0.92054,0.9192,0.88951,0.93005,0.79487,0.91527,0.87613,0.9167,0.6204,0.30956,0.60971,0.24472,0.49368,0.00543115,0.00543115,0.00543115
925,97198.9,0.58437,1.31751,0.49914,0.87799,0.93017,0.88764,0.93211,0.79896,0.92374,0.87716,0.91809,0.62162,0.30922,0.60899,0.24441,0.49346,0.0054262,0.0054262,0.0054262
926,97302,0.57576,1.28297,0.4954,0.88683,0.9216,0.89103,0.93053,0.7968,0.91437,0.8752,0.91768,0.62086,0.30883,0.60824,0.24365,0.49304,0.00542125,0.00542125,0.00542125
927,97403.9,0.57482,1.27641,0.49814,0.90194,0.91745,0.89291,0.93086,0.79682,0.91264,0.87299,0.91827,0.61974,0.30885,0.6072,0.243,0.49293,0.0054163,0.0054163,0.0054163
928,97507,0.58416,1.29584,0.51612,0.90246,0.91417,0.89144,0.93074,0.7986,0.9111,0.87462,0.91735,0.61922,0.30881,0.60626,0.24245,0.49228,0.00541135,0.00541135,0.00541135
929,97611.7,0.56904,1.3071,0.51674,0.87247,0.91274,0.89025,0.93081,0.79475,0.90856,0.87704,0.91795,0.61948,0.30867,0.60619,0.24283,0.49226,0.0054064,0.0054064,0.0054064
930,97716.5,0.59143,1.32317,0.52215,0.88403,0.92701,0.88439,0.93227,0.79284,0.92082,0.87606,0.91352,0.61792,0.30986,0.60798,0.24445,0.49271,0.00540145,0.00540145,0.00540145
931,97819.6,0.57721,1.33097,0.51318,0.89547,0.92805,0.8844,0.93213,0.79257,0.92465,0.87424,0.91237,0.61401,0.3096,0.60823,0.24433,0.49273,0.0053965,0.0053965,0.0053965
932,97922.4,0.57106,1.30519,0.49044,0.87255,0.93492,0.88755,0.93807,0.79853,0.92742,0.87366,0.91722,0.61871,0.3087,0.60791,0.24384,0.49257,0.00539155,0.00539155,0.00539155
